bpp,d1-psnr,d2-psnr,cd,exp_name
0.11812393678238631,74.7019487828827,76.77820611415481,0.09746899649811287,new-I2_6
0.1446443525298344,75.4761999324477,77.57103653586356,0.08079380153988798,new-I4-5-1
0.17604981856074697,76.12065294259702,78.28234301905827,0.06974546013710399,new-I5-15
0.21397877032727297,76.7472283557153,78.98140682990946,0.061232237184109785,new-I7-15
0.2554974773766897,77.30826756727474,79.6108126317349,0.05445703053070853,new-I9
0.2887008608392015,77.68055549089591,80.01885981869,0.05009943755188336,new-I11
0.3062562148947518,77.8222306625239,80.17155164981865,0.04854971799068153,new-I12-150
0.34007448586210304,78.1299577832604,80.51675668140122,0.04545443916382889,new-I15
