bpp,d1-psnr,d2-psnr,cd,exp_name
0.11171565185624867,75.22397910356219,77.36250142187485,0.08803309756331146,new-I2_6
0.13864549153358077,76.03883385347623,78.20465418151527,0.07235268107615411,new-I4-5-1
0.1685539964666596,76.66491425384335,78.90931591979376,0.06282483720375846,new-I5-15
0.205464453807956,77.3252106719975,79.65723890863299,0.05497141997329891,new-I7-15
0.2452881567435292,77.8748790936321,80.28005467659567,0.04889405871896694,new-I9
0.278120542293223,78.24734211217874,80.69069637176109,0.04493192171988388,new-I11
0.2956099139448103,78.39600131694337,80.85332090195435,0.04347671517947068,new-I12-150
0.32909989739636397,78.70094050846618,81.19591614718354,0.040705427643842995,new-I15
