bpp,d1-psnr,d2-psnr
0.10996312500000002,75.41024374999999,77.57440625
0.13644218749999998,76.254,78.463128125
0.1652396875,76.82966875000001,79.11426874999998
0.20248843750000003,77.48650312499998,79.86326562500001
0.24218437500000004,78.03185,80.4888875
0.274045,78.40600937499997,80.90344999999999
0.32523531250000004,78.86468125000002,81.41401562499999
