bpp,d1-psnr,d2-psnr
0.11938281249999998,74.90730000000002,77.05193437499999
0.1453403125,75.73916562499998,77.91797187499999
0.176536875,76.40583124999999,78.662490625
0.21554718750000004,77.0246375,79.35741875000001
0.257753125,77.58346875,79.98822187500002
0.2902828125,77.947059375,80.38855312499999
0.3421784374999999,78.384540625,80.8707625
