bpp,d1-psnr,d2-psnr
0.1154140625,74.8028375,76.7713875
0.1405996875,75.5586375,77.57638125000004
0.17125875000000002,76.21440625,78.314421875
0.20887312500000002,76.896146875,79.08856874999998
0.251183125,77.47750937500003,79.747275
0.283979375,77.87490312499999,80.18689687500002
0.3355653125,78.318540625,80.67876875
